"ID","District ID","District Name","State Name","REGION","School Type","Start of Year Status","Equal Mix schools","Majority Non-White schools","Majority White schools","NA schools","TOTAL schools","Percent Equal Mix schools","Percent Majority Non-White schools","Percent Majority White schools","Percent NA schools","Total students","Size_DESC","White_students","Non-White_students","Percent White_students","Percent Non-White students","DISNDX","DISNDX_DESC"
12938.00,"4004830","BLUEJACKET","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,1.00,0.00,3.00,0.00,0.66,0.33,0.00,202.00,"Less than 500 students",89.00,113.00,0.44,0.55,9.26,"Less than 10"
12939.00,"4004860","BOISE CITY","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,290.00,"Less than 500 students",164.00,126.00,0.56,0.43,2.46,"Less than 10"
12940.00,"4004950","BOKOSHE","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,147.00,"Less than 500 students",63.00,84.00,0.42,0.57,18.65,"10 - 25"
12941.00,"4005010","BOONE-APACHE","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,517.00,"500 - 999 students",215.00,302.00,0.41,0.58,4.19,"Less than 10"
12942.00,"4005040","BOSWELL","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,307.00,"Less than 500 students",107.00,200.00,0.34,0.65,6.28,"Less than 10"
12943.00,"4005130","BOWLEGS","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,231.00,"Less than 500 students",142.00,89.00,0.61,0.38,0.77,"Less than 10"
12944.00,"4005160","BOWRING","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,56.00,"Less than 500 students",33.00,23.00,0.58,0.41,,"NA"
12945.00,"4005280","BRAGGS","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,109.00,"Less than 500 students",51.00,58.00,0.46,0.53,2.16,"Less than 10"
12946.00,"4005340","BRAY-DOYLE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,262.00,"Less than 500 students",190.00,72.00,0.72,0.27,6.87,"Less than 10"
12947.00,"4005400","BRIDGE CREEK","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1812.00,"1,000 - 10,000 students",1217.00,595.00,0.67,0.32,7.12,"Less than 10"
12948.00,"4005430","BRIGGS","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,421.00,"Less than 500 students",66.00,355.00,0.15,0.84,,"NA"
12949.00,"4005460","BRISTOW","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1661.00,"1,000 - 10,000 students",942.00,719.00,0.56,0.43,5.95,"Less than 10"
12950.00,"4005490","BROKEN ARROW","Oklahoma","South Region","1-Regular school","1-Open",0.00,15.00,12.00,0.00,27.00,0.00,0.55,0.44,0.00,20115.00,"10,001 - 50,000 students",10256.00,9859.00,0.50,0.49,8.79,"Less than 10"
12951.00,"4005520","BROKEN BOW","Oklahoma","South Region","1-Regular school","1-Open",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,1583.00,"1,000 - 10,000 students",573.00,1010.00,0.36,0.63,16.29,"10 - 25"
12952.00,"4005580","BRUSHY","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,393.00,"Less than 500 students",129.00,264.00,0.32,0.67,,"NA"
12953.00,"4005760","BUFFALO","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,267.00,"Less than 500 students",146.00,121.00,0.54,0.45,11.16,"10 - 25"
12954.00,"4005820","BUFFALO VALLEY","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,237.00,"Less than 500 students",101.00,136.00,0.42,0.57,0.41,"Less than 10"
12955.00,"4005910","BURLINGTON","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,135.00,"Less than 500 students",112.00,23.00,0.82,0.17,9.78,"Less than 10"
12956.00,"4006000","BUTNER","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,201.00,"Less than 500 students",112.00,89.00,0.55,0.44,3.16,"Less than 10"
12957.00,"4006060","BYNG","Oklahoma","South Region","1-Regular school","1-Open",0.00,5.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,1784.00,"1,000 - 10,000 students",722.00,1062.00,0.40,0.59,6.98,"Less than 10"
12958.00,"4006120","CACHE","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,2.00,0.00,3.00,0.00,0.33,0.66,0.00,2101.00,"1,000 - 10,000 students",1048.00,1053.00,0.49,0.50,3.27,"Less than 10"
12959.00,"4006150","CADDO","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,504.00,"500 - 999 students",289.00,215.00,0.57,0.42,0.57,"Less than 10"
12960.00,"4006180","CALERA","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,847.00,"500 - 999 students",425.00,422.00,0.50,0.49,0.76,"Less than 10"
12961.00,"4006240","CALUMET","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,275.00,"Less than 500 students",179.00,96.00,0.65,0.34,0.75,"Less than 10"
12962.00,"4006270","CALVIN","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,191.00,"Less than 500 students",112.00,79.00,0.58,0.41,11.10,"10 - 25"
12963.00,"4006330","CAMERON","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,319.00,"Less than 500 students",162.00,157.00,0.50,0.49,10.37,"10 - 25"
12964.00,"4006390","CANADIAN","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,450.00,"Less than 500 students",248.00,202.00,0.55,0.44,7.41,"Less than 10"
12965.00,"4006420","CANEY","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,253.00,"Less than 500 students",120.00,133.00,0.47,0.52,6.57,"Less than 10"
12966.00,"4006480","CANTON","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,348.00,"Less than 500 students",240.00,108.00,0.68,0.31,17.31,"10 - 25"
12967.00,"4006510","CANUTE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,396.00,"Less than 500 students",307.00,89.00,0.77,0.22,7.87,"Less than 10"
12968.00,"4006630","CARNEGIE","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,550.00,"500 - 999 students",174.00,376.00,0.31,0.68,5.00,"Less than 10"
12969.00,"4006690","CARNEY","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,216.00,"Less than 500 students",162.00,54.00,0.75,0.25,9.25,"Less than 10"
12970.00,"4006810","CASHION","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,725.00,"500 - 999 students",572.00,153.00,0.78,0.21,10.59,"10 - 25"
12971.00,"4006850","OKEMAH","Oklahoma","South Region","1-Regular school","1-Open",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,725.00,"500 - 999 students",261.00,464.00,0.36,0.64,13.88,"10 - 25"
12972.00,"4006870","CATOOSA","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,1817.00,"1,000 - 10,000 students",725.00,1092.00,0.39,0.60,8.42,"Less than 10"
12973.00,"4006930","CAVE SPRINGS","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,199.00,"Less than 500 students",25.00,174.00,0.12,0.87,18.62,"10 - 25"
12974.00,"4006960","CEMENT","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,205.00,"Less than 500 students",147.00,58.00,0.71,0.28,9.35,"Less than 10"
12975.00,"4007140","CENTRAL","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,473.00,"Less than 500 students",135.00,338.00,0.28,0.71,2.56,"Less than 10"
12976.00,"4007170","CENTRAL HIGH","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,419.00,"Less than 500 students",321.00,98.00,0.76,0.23,3.30,"Less than 10"
12977.00,"4007290","CHANDLER","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1120.00,"1,000 - 10,000 students",671.00,449.00,0.59,0.40,6.72,"Less than 10"
12978.00,"4007320","CHATTANOOGA","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,245.00,"Less than 500 students",182.00,63.00,0.74,0.25,6.95,"Less than 10"
12979.00,"4007350","CHECOTAH","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,2.00,0.00,4.00,0.00,0.50,0.50,0.00,1452.00,"1,000 - 10,000 students",722.00,730.00,0.49,0.50,5.44,"Less than 10"
12980.00,"4007380","CHELSEA","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,784.00,"500 - 999 students",278.00,506.00,0.35,0.64,5.73,"Less than 10"
12981.00,"4007410","CHEROKEE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,405.00,"Less than 500 students",319.00,86.00,0.78,0.21,9.95,"Less than 10"
12982.00,"4007500","CHEYENNE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,307.00,"Less than 500 students",232.00,75.00,0.75,0.24,3.00,"Less than 10"
12983.00,"4007560","CHICKASHA","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,4.00,0.00,5.00,0.00,0.20,0.80,0.00,2306.00,"1,000 - 10,000 students",1341.00,965.00,0.58,0.41,7.47,"Less than 10"
12984.00,"4007620","CHOCTAW-NICOMA PARK","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,9.00,0.00,9.00,0.00,0.00,1.00,0.00,5816.00,"1,000 - 10,000 students",3711.00,2105.00,0.63,0.36,8.47,"Less than 10"
12985.00,"4007670","CHOUTEAU-MAZIE","Oklahoma","South Region","1-Regular school","1-Open",1.00,2.00,2.00,0.00,5.00,0.20,0.40,0.40,0.00,820.00,"500 - 999 students",420.00,400.00,0.51,0.48,9.34,"Less than 10"
12986.00,"4007710","CIMARRON","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,173.00,"Less than 500 students",141.00,32.00,0.81,0.18,12.32,"10 - 25"
12987.00,"4007740","CLAREMORE","Oklahoma","South Region","1-Regular school","1-Open",0.00,6.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,3944.00,"1,000 - 10,000 students",1819.00,2125.00,0.46,0.53,3.17,"Less than 10"
12988.00,"4007800","CLAYTON","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,213.00,"Less than 500 students",142.00,71.00,0.66,0.33,4.22,"Less than 10"
12989.00,"4008010","CLEORA","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,165.00,"Less than 500 students",77.00,88.00,0.46,0.53,,"NA"
12990.00,"4008040","CLEVELAND","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1614.00,"1,000 - 10,000 students",1092.00,522.00,0.67,0.32,0.63,"Less than 10"
12991.00,"4008070","CLINTON","Oklahoma","South Region","1-Regular school","1-Open",0.00,5.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2080.00,"1,000 - 10,000 students",575.00,1505.00,0.27,0.72,2.70,"Less than 10"
12992.00,"4008130","COALGATE","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,700.00,"500 - 999 students",308.00,392.00,0.44,0.56,0.85,"Less than 10"
12993.00,"4008220","COLBERT","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,2.00,0.00,4.00,0.00,0.50,0.50,0.00,809.00,"500 - 999 students",422.00,387.00,0.52,0.47,5.71,"Less than 10"
12994.00,"4008250","COLCORD","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,756.00,"500 - 999 students",226.00,530.00,0.29,0.70,2.24,"Less than 10"
12995.00,"4008310","COLEMAN","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,207.00,"Less than 500 students",113.00,94.00,0.54,0.45,1.19,"Less than 10"
12996.00,"4008370","COLLINSVILLE","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,3.00,0.00,6.00,0.00,0.50,0.50,0.00,3111.00,"1,000 - 10,000 students",1568.00,1543.00,0.50,0.49,2.83,"Less than 10"
12997.00,"4008460","COMANCHE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,899.00,"500 - 999 students",659.00,240.00,0.73,0.26,9.82,"Less than 10"
12998.00,"4008490","COMMERCE","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,883.00,"500 - 999 students",289.00,594.00,0.32,0.67,3.72,"Less than 10"
12999.00,"4008610","COPAN","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,225.00,"Less than 500 students",108.00,117.00,0.48,0.52,0.21,"Less than 10"
13000.00,"4008640","CORDELL","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,599.00,"500 - 999 students",466.00,133.00,0.77,0.22,8.22,"Less than 10"
13001.00,"4008730","COTTONWOOD","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,147.00,"Less than 500 students",68.00,79.00,0.46,0.53,,"NA"
13002.00,"4008790","COVINGTON-DOUGLAS","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,248.00,"Less than 500 students",169.00,79.00,0.68,0.31,3.85,"Less than 10"
13003.00,"4008850","COWETA","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,8.00,0.00,8.00,0.00,0.00,1.00,0.00,3568.00,"1,000 - 10,000 students",2037.00,1531.00,0.57,0.42,5.12,"Less than 10"
13004.00,"4008940","COYLE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,342.00,"Less than 500 students",195.00,147.00,0.57,0.42,5.81,"Less than 10"
13005.00,"4009000","CRESCENT","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,589.00,"500 - 999 students",434.00,155.00,0.73,0.26,6.63,"Less than 10"
13006.00,"4009060","CROOKED OAK","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,1185.00,"1,000 - 10,000 students",117.00,1068.00,0.09,0.90,9.76,"Less than 10"
13007.00,"4009090","CROWDER","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,334.00,"Less than 500 students",191.00,143.00,0.57,0.42,3.96,"Less than 10"
13008.00,"4009150","CRUTCHO","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,388.00,"Less than 500 students",66.00,322.00,0.17,0.82,,"NA"
13009.00,"4009240","CUSHING","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,5.00,0.00,5.00,0.00,0.00,1.00,0.00,1699.00,"1,000 - 10,000 students",1115.00,584.00,0.65,0.34,4.23,"Less than 10"
13010.00,"4009300","CYRIL","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,367.00,"Less than 500 students",208.00,159.00,0.56,0.43,11.04,"10 - 25"
13011.00,"4009360","DAHLONEGAH","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,159.00,"Less than 500 students",10.00,149.00,0.06,0.93,,"NA"
13012.00,"4009390","DALE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,765.00,"500 - 999 students",525.00,240.00,0.68,0.31,5.78,"Less than 10"
13013.00,"4009420","DARLINGTON","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,244.00,"Less than 500 students",17.00,227.00,0.06,0.93,,"NA"
13014.00,"4009450","DAVENPORT","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,375.00,"Less than 500 students",262.00,113.00,0.69,0.30,0.21,"Less than 10"
13015.00,"4009510","DAVIS","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,871.00,"500 - 999 students",483.00,388.00,0.55,0.44,2.89,"Less than 10"
13016.00,"4009570","DEER CREEK","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,8.00,0.00,9.00,0.00,0.11,0.88,0.00,7628.00,"1,000 - 10,000 students",4519.00,3109.00,0.59,0.40,5.92,"Less than 10"
13017.00,"4009720","DENISON","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,326.00,"Less than 500 students",147.00,179.00,0.45,0.54,,"NA"
13018.00,"4009750","DEPEW","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,369.00,"Less than 500 students",252.00,117.00,0.68,0.31,9.40,"Less than 10"
13019.00,"4009780","DEWAR","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,496.00,"Less than 500 students",210.00,286.00,0.42,0.57,11.88,"10 - 25"
13020.00,"4009810","DEWEY","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,1232.00,"1,000 - 10,000 students",764.00,468.00,0.62,0.37,6.66,"Less than 10"
13021.00,"4009870","DIBBLE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,717.00,"500 - 999 students",473.00,244.00,0.65,0.34,5.84,"Less than 10"
13022.00,"4009910","DICKSON","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,1370.00,"1,000 - 10,000 students",781.00,589.00,0.57,0.42,2.96,"Less than 10"
13023.00,"4010050","DOVER","Oklahoma","South Region","1-Regular school","1-Open",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,171.00,"Less than 500 students",82.00,89.00,0.47,0.52,2.19,"Less than 10"
13024.00,"4010170","DRUMMOND","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,384.00,"Less than 500 students",314.00,70.00,0.81,0.18,4.97,"Less than 10"
13025.00,"4010200","DRUMRIGHT","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,446.00,"Less than 500 students",254.00,192.00,0.56,0.43,5.22,"Less than 10"
13026.00,"4010260","DUKE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,150.00,"Less than 500 students",88.00,62.00,0.58,0.41,7.99,"Less than 10"
13027.00,"4010290","DUNCAN","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,7.00,0.00,8.00,0.00,0.12,0.87,0.00,3361.00,"1,000 - 10,000 students",1954.00,1407.00,0.58,0.41,10.18,"10 - 25"
13028.00,"4010350","DURANT","Oklahoma","South Region","1-Regular school","1-Open",0.00,6.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,3326.00,"1,000 - 10,000 students",1510.00,1816.00,0.45,0.54,4.25,"Less than 10"
13029.00,"4010440","EAGLETOWN","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,171.00,"Less than 500 students",90.00,81.00,0.52,0.47,5.55,"Less than 10"
13030.00,"4010500","EARLSBORO","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,263.00,"Less than 500 students",132.00,131.00,0.50,0.49,7.08,"Less than 10"
13031.00,"4010560","PEAVINE","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,80.00,"Less than 500 students",20.00,60.00,0.25,0.75,,"NA"
13032.00,"4010590","EDMOND","Oklahoma","South Region","1-Regular school","1-Open",0.00,8.00,19.00,0.00,27.00,0.00,0.29,0.70,0.00,25859.00,"10,001 - 50,000 students",15022.00,10837.00,0.58,0.41,20.77,"10 - 25"
13033.00,"4010650","EL RENO","Oklahoma","South Region","1-Regular school","1-Open",0.00,6.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,2907.00,"1,000 - 10,000 students",1261.00,1646.00,0.43,0.56,4.95,"Less than 10"
13034.00,"4010710","ELGIN","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,2507.00,"1,000 - 10,000 students",1488.00,1019.00,0.59,0.40,3.22,"Less than 10"
13035.00,"4010740","ELK CITY","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,4.00,0.00,4.00,0.00,0.00,1.00,0.00,2108.00,"1,000 - 10,000 students",1272.00,836.00,0.60,0.39,5.45,"Less than 10"
13036.00,"4010860","ELMORE CITY-PERNELL","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,507.00,"500 - 999 students",362.00,145.00,0.71,0.28,4.44,"Less than 10"
13037.00,"4010890","EMPIRE","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,522.00,"500 - 999 students",334.00,188.00,0.63,0.36,5.35,"Less than 10"
13038.00,"4010920","ENID","Oklahoma","South Region","1-Regular school","1-Open",0.00,12.00,4.00,0.00,16.00,0.00,0.75,0.25,0.00,7743.00,"1,000 - 10,000 students",3293.00,4450.00,0.42,0.57,19.82,"10 - 25"
13039.00,"4011040","ERICK","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,209.00,"Less than 500 students",161.00,48.00,0.77,0.22,0.24,"Less than 10"
13040.00,"4011160","EUFAULA","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,1185.00,"1,000 - 10,000 students",524.00,661.00,0.44,0.55,2.04,"Less than 10"
13041.00,"4011250","FAIRLAND","Oklahoma","South Region","1-Regular school","1-Open",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,574.00,"500 - 999 students",247.00,327.00,0.43,0.56,7.83,"Less than 10"
13042.00,"4011280","FAIRVIEW","Oklahoma","South Region","1-Regular school","1-Open",0.00,0.00,3.00,0.00,3.00,0.00,0.00,1.00,0.00,755.00,"500 - 999 students",605.00,150.00,0.80,0.19,4.22,"Less than 10"
13043.00,"4011400","FANSHAWE","Oklahoma","South Region","1-Regular school","1-Open",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,100.00,"Less than 500 students",49.00,51.00,0.49,0.51,,"NA"
